codigo,descripcion,uvr1,uvr2,uvr3,valor_facturar_nivel1,valor_facturar_nivel2,valor_facturar_nivel3,anestesia_nivel1,anestesia_nivel2,anestesia_nivel3
50974,"Endoscopia ureteral a través de ureterostomia establecida con o sin irrigación, instilación o ureteropielografia, exclusivo para servicio radiológico; con biopsia.",2.6,,6,38.792,41.678000000000004,45.864000000000004,65.448,72.72,80.03999999999999
50976,"Endoscopia ureteral a través de ureterostomia establecida con o sin irrigación, instilación o ureteropielografia, exclusivo para servicio radiológico; con fulguración y/o incisión, con o sin biopsia.",2.6,,6,38.792,41.678000000000004,45.864000000000004,65.448,72.72,80.03999999999999
50980,"Endoscopia ureteral a través de ureterostomia establecida con o sin irrigación, instilación o ureteropielografia, exclusivo para servicio radiológico; con remoción de cuerpo extraño o cálculo.",2.6,,6,38.792,41.678000000000004,45.864000000000004,65.448,72.72,80.03999999999999
51020,Cistotomia; con fulguración y/o implantación de material radioactivo.,13,,5,193.96,208.39000000000001,229.32,54.54,60.599999999999994,66.7
51030,"Cistotomia; con criocirugía, destrucción de la lesión intravesical.",13.3,,6,198.436,213.19900000000004,234.61200000000002,65.448,72.72,80.03999999999999
51040,Cistotomia con drenaje.,12,,6,179.04,192.36,211.68,65.448,72.72,80.03999999999999
51045,Cistotomia con inserción de catéter ureteral o stent.,10.5,,6,156.66,168.315,185.22,65.448,72.72,80.03999999999999
51050,"Cistolitotomia,  cistotomia con extracción de cálculos, sin resección de cuello vesical.",12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
51060,Ureterolitotomia transvesical.,22,,6,328.24,352.66,388.08000000000004,65.448,72.72,80.03999999999999
51065,"Cistotomia, con extracción de cálculo con canastilla y/o fragmentación por ultrasonido o electrohidráulica.",22,,6,328.24,352.66,388.08000000000004,65.448,72.72,80.03999999999999
51080,Drenaje de absceso peri o prevesical.,8,,6,119.36,128.24,141.12,65.448,72.72,80.03999999999999
51100,Aspiración de vejiga con aguja ,0.7,,6,10.443999999999999,11.221,12.347999999999999,65.448,72.72,80.03999999999999
51101,Aspiración de vejiga con trocar o catéter,0.9,,6,13.428,14.427000000000001,15.876000000000001,65.448,72.72,80.03999999999999
51102, Aspiración de vejiga con inserción de catéter suprapubico,4.2,,6,62.664,67.32600000000001,74.08800000000001,65.448,72.72,80.03999999999999
51500,"Extracción de quiste del uraco, con o sin reparo de hernia umbilical",14,,6,208.88,224.42000000000002,246.96,65.448,72.72,80.03999999999999
51520,Cistotomia; escisión de cuello vesical. (procedimiento separado),15,,6,223.8,240.45000000000002,264.6,65.448,72.72,80.03999999999999
51525,"Corrección de divertículo vesical, uno o múltiples (procedimiento  separado",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
51530,Escisión de tumor vesical ,15,,6,223.8,240.45000000000002,264.6,65.448,72.72,80.03999999999999
51535,"Cistotomia para extracción, incisión o reparo de ureterocele.",15,,6,223.8,240.45000000000002,264.6,65.448,72.72,80.03999999999999
51550,"Cistectomía, parcial simple.",17,,6,253.64,272.51,299.88,65.448,72.72,80.03999999999999
51555,"Cistectomía; complicado (post-irradiación reintervencion, localización difícil).",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
51565,"Cistectomía, parcial, con reimplantación de uréter (es). En la vejiga",24.5,,6,365.54,392.735,432.18,65.448,72.72,80.03999999999999
51570,"Cistectomía, total (procedimiento separado).",25.5,,8,380.46,408.76500000000004,449.82,87.264,96.96,106.72
51575,"Cistectomía, total (procedimiento separado); con linfadenectomia pélvica bilateral incluyendo cadena iliaca externa, hipogástrica y obturadores.",37.5,,8,559.5,601.125,661.5,87.264,96.96,106.72
51580,"Cistectomía, total, con ureterosigmoidostomia o ureterostomia cutánea.",42.7,,8,637.0840000000001,684.4810000000001,753.2280000000001,87.264,96.96,106.72
51585,"Cistectomía, total, con ureterosigmoidostomia o ureterostomia cutánea; con linfadenectomia pélvica bilateral, incluyendo ganglios iliacos  externos,  hipogástricos y obturadores.",45,,8,671.4,721.35,793.8000000000001,87.264,96.96,106.72
51590,"Cistectomía total, con conducto ureteroilelal o vejiga sigmoidea, incluyendo anastomosis intestinal",45,,8,671.4,721.35,793.8000000000001,87.264,96.96,106.72
51595,"Cistectomía total, con conducto ureteroilelal o vejiga sigmoidea, incluyendo anastomosis intestinal; con linfadenectomia pélvica bilateral, incluyendo ganglios iliacos  externos,  hipogástricos y obturadores.",50,,8,746.0,801.5,882.0,87.264,96.96,106.72
51596,"Cistectomía completa con diversión continente, cualquier técnica usando cualquier segmento del intestino delgado o grueso para construir la nueva vejiga.",55,,8,820.6,881.6500000000001,970.2,87.264,96.96,106.72
51597,"Exenteracion pélvica completa, para cáncer vesical, prostático o uretral con extracción de vejiga y derivación urinaria, con o sin histerectomía y/o resección abdomino-perineal de recto con colostomía",48,,8,716.16,769.44,846.72,87.264,96.96,106.72
51600,Inyección de sustancia de contraste para cistografía o uretrocistografia miccional.,0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
51605,Inyección de sustancia y colocación de cadena para contraste de uretrocistografia.,0.4,,3,5.968,6.412000000000001,7.056000000000001,32.724,36.36,40.019999999999996
51610,Inyección de contraste para uretrocistografia retrógrada,0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
51700,"Irrigación de la vejiga, única, lavado y/o instilación.",0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
51701,Inserción de catéter vesical sin guía (ej.: cateterización para residuo urinario).,0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
51702,"Inserción de catéter vesical temporal, simple, (ej.: foley).",0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
51703,"Inserción de catéter vesical temporal, simple, (ej.: foley); complicada (ej.: anatomía alterada, catéter o balón fracturados).",0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
51705,"Cambio de tubo de cistostomia, simple.",0.7,,4,10.443999999999999,11.221,12.347999999999999,43.632,48.48,53.36
51710,"Cambio de tubo de cistostomia, complicado",3.3,,4,49.236,52.899,58.211999999999996,43.632,48.48,53.36
51715,Introducción endoscópica de implante dentro de tejidos submucosos de la uretra y/o cuello vesical,5,,3,74.6,80.15,88.2,32.724,36.36,40.019999999999996
51720,Instilación de agente anticarcinogeno en vejiga (incluye tiempo de detención).,0.8,,3,11.936,12.824000000000002,14.112000000000002,32.724,36.36,40.019999999999996
51725,Cistometograma simple (0g) (ej. Manómetro espinal).,1.3,,3,19.396,20.839000000000002,22.932000000000002,32.724,36.36,40.019999999999996
51726,Cistometrograma complejo (ej.: equipo electrónico calibrado).,1.6,,0,23.872,25.648000000000003,28.224000000000004,0.0,0.0,0.0
51736,Uroflujometria simple,0.3,,0,4.476,4.809,5.292,0.0,0.0,0.0
51741,Uroflujometria compleja. (ej.: equipo electrónico calibrado).,0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
51784,"Electromiografía para esfínter uretral o anal, diferente que con aguja",2.1,,0,31.332,33.663000000000004,37.044000000000004,0.0,0.0,0.0
51785,"Estudios electromiograficos (emg) del esfínter anal o uretral, con aguja",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
51792,Respuesta a estímulos evocados (ej.: medida del reflejo y tiempo latencia del reflejo bulbo-cavernoso).,3,,0,44.76,48.09,52.92,0.0,0.0,0.0
51797,"Medida de la presión intraabdominal (rectal, gástrica, intraperitoneal).",1.9,,0,28.348,30.457,33.516,0.0,0.0,0.0
51798,"Medición de residuo post-miccional y/o capacidad vesical por ultrasonido, sin imágenes. ",0.2,,0,2.984,3.2060000000000004,3.5280000000000005,0.0,0.0,0.0
51800,"Cistoplastia o cistouretroplastia, operación plástica en vejiga y/o cuello vesical, cualquier procedimiento, con o sin resección en cuna de cuello vesical posterior",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
51820,Plastia de vejiga y uretra con reimplante uretral uni o bilateral.,30,,6,447.6,480.90000000000003,529.2,65.448,72.72,80.03999999999999
51840,Vesicouretropexia anterior o uretropexia; simple,15,,6,223.8,240.45000000000002,264.6,65.448,72.72,80.03999999999999
51841,Vesicouretropexia anterior o uretropexia; complicada (reintervencion).,18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
51845,"Suspensión del cuello vesical  abdominal-vaginal, con o sin control endoscópico (ej.: cirugía pereira) stamey, raz.",20,,6,298.4,320.6,352.8,65.448,72.72,80.03999999999999
51860,"Cistorrafia, sutura de una herida de vejiga con ruptura, simple.",15,,6,223.8,240.45000000000002,264.6,65.448,72.72,80.03999999999999
51865,"Cistorrafia, sutura de una herida de vejiga con ruptura; complicada.",18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
51880,Cierre de cistostomia.(procedimiento separado),6.5,,6,96.98,104.19500000000001,114.66,65.448,72.72,80.03999999999999
51900,"Cierre de fistula vesico-vaginal, vía de acceso abdominal.",30,,6,447.6,480.90000000000003,529.2,65.448,72.72,80.03999999999999
51920,Cierre de fistula vesico - uterina.,19,,6,283.48,304.57000000000005,335.16,65.448,72.72,80.03999999999999
51925,Cierre de fistula vesico - uterina; con histerectomía.,27.5,,6,410.3,440.82500000000005,485.1,65.448,72.72,80.03999999999999
51940,Corrección extrofia vesical.,45,,6,671.4,721.35,793.8000000000001,65.448,72.72,80.03999999999999
51960,"Enterocistoplastia, incluye anastomosis intestinal.",30,,6,447.6,480.90000000000003,529.2,65.448,72.72,80.03999999999999
51980,Vesicostomia cutánea.,18,,6,268.56,288.54,317.52,65.448,72.72,80.03999999999999
51990,Laparoscopia quirúrgica; suspensión uretral por incontinencia de esfuerzo.,15.6,,6,232.75199999999998,250.068,275.184,65.448,72.72,80.03999999999999
51992,Operación en cabestrillo para incontinencia de esfuerzo (ej.: fascia o sintético).,18.2,,6,271.544,291.746,321.048,65.448,72.72,80.03999999999999
51999,Procedimiento vesicales laparoscópicos no listados,                   CM (criterio medico  ,,3,,,,32.724,36.36,40.019999999999996
52000,Cistouretroscopia.,2,,3,29.84,32.06,35.28,32.724,36.36,40.019999999999996
52001,Cistouretroscopia con irrigación y evacuación de múltiples coágulos obstructivos.,2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52005,"Cistouretroscopia con cateterización uretral, con o sin irrigación, instilación, o ureteropielografia, en el servicio radiológico",3,,3,44.76,48.09,52.92,32.724,36.36,40.019999999999996
52007,"Cistouretroscopia con cateterización uretral, con o sin irrigación, instilación, o ureteropielografia, en el servicio radiológico; con biopsia por cepillado de uréter y/o pelvis renal",4,,3,59.68,64.12,70.56,32.724,36.36,40.019999999999996
52010,"Cistouretroscopia, con cateterización de conducto eyaculador, con o sin irrigación, instilación, o radiografía de conductos, en el servicio de radiología",3,,3,44.76,48.09,52.92,32.724,36.36,40.019999999999996
52204,Cistouretroscopia con biopsia.,2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52214,"Cistouretroscopia con fulguración, (incluyendo criocirugía o cirugía láser) de trígono, cuello de vejiga, fosa prostática, uretra y glándulas periuretrales.",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52224,"Cistouretroscopia, con fulguración o tratamiento de lesiones menores (menos de 0.5 cm con o sin biopsia).",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52234,"Cistouretroscopia, con fulguración (incluye criocirugía o cirugía láser) y/o resección de pequeños tumor (es) de vejiga (0.5 a 2 cm).",4.9,,5,73.108,78.54700000000001,86.436,54.54,60.599999999999994,66.7
52235,"Cistouretroscopia, con fulguración (incluye criocirugía o cirugía láser) y/o resección de medianos tumor (es) de vejiga (2 a 5 cm).",10.2,,5,152.184,163.506,179.928,54.54,60.599999999999994,66.7
52240,"Cistouretroscopia, con fulguración (incluye criocirugía o cirugía láser) y/o resección de grandes tumor (es) de vejiga",15.2,,5,226.784,243.656,268.128,54.54,60.599999999999994,66.7
52250,Cistouretroscopia con implantación de material radioactivo con o sin fulguración o biopsia.,2.8,,3,41.775999999999996,44.884,49.391999999999996,32.724,36.36,40.019999999999996
52260,"Cistouretroscopia, con dilatación de vejiga por cistitis intersticial, con anestesia general o espinal",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52265,"Cistouretroscopia, con dilatación de vejiga por cistitis intersticial; con anestesia local.",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52270,"Cistouretroscopia con uretrotomia interna bajo visión directa, mujer.",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52275,Cistouretroscopia con uretrotomia interna bajo visión directa; hombre.,2.5,,3,37.3,40.075,44.1,32.724,36.36,40.019999999999996
52276,Cistouretroscopia con visión directa uretrotomia interna.,5.6,,3,83.55199999999999,89.768,98.78399999999999,32.724,36.36,40.019999999999996
52277,Esfinterotomia interna.,6,,3,89.52,96.18,105.84,32.724,36.36,40.019999999999996
52281,"Cistouretroscopia con calibración y/o dilatación de estenosis uretral, con o sin meatotomia e inyección de contraste para cistografía; hombre o mujer.",3,,3,44.76,48.09,52.92,32.724,36.36,40.019999999999996
52282,"Cistouretroscopia , con inserción de stent uretral",6,,3,89.52,96.18,105.84,32.724,36.36,40.019999999999996
52283,Cistouretroscopia con inyección de esteroides en la estenosis,2.8,,3,41.775999999999996,44.884,49.391999999999996,32.724,36.36,40.019999999999996
52285,"Cistouretroscopia para el tratamiento del síndrome uretral femenino con uno o todos de los siguientes procedimientos; meatotomia uretral dilatación uretral, uretrotomia interna, liberación de septum uretro-vaginal, incisiones laterales sobre el cuello vesical y fulguración de pólipos uretrales, cuello vesical y trígono.",2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
52290,"Cistouretroscopia; con meatotomia ureteral,  unilateral o bilateral.",2.8,,3,41.775999999999996,44.884,49.391999999999996,32.724,36.36,40.019999999999996
52300,"Cistouretroscopia; con meatotomia ureteral,  unilateral o bilateral; con resección o fulguración de ureteroceles uni o bilateral.",4.2,,3,62.664,67.32600000000001,74.08800000000001,32.724,36.36,40.019999999999996
52301,"Cistouretroscopia; con meatotomia ureteral,  unilateral o bilateral; con resección o fulguración de ureterocele (s) ectópico (s) uni o bilateral. ",4.6,,3,68.63199999999999,73.738,81.14399999999999,32.724,36.36,40.019999999999996
52305,"Cistouretroscopia; con meatotomia ureteral,  unilateral o bilateral ; con incisión o resección del orificio de divertículo vesical, único   o múltiple",4.2,,3,62.664,67.32600000000001,74.08800000000001,32.724,36.36,40.019999999999996
52310,"Cistouretroscopia, con extracción de cuerpo extraño, stent o cálculo de uretra o vejiga; simple. (procedimiento separado) ",2.8,,3,41.775999999999996,44.884,49.391999999999996,32.724,36.36,40.019999999999996
52315,"Cistouretroscopia, con extracción de cuerpo extraño, stent o cálculo de uretra o vejiga; complicado.",5.3,,3,79.076,84.959,93.492,32.724,36.36,40.019999999999996
52317,"Litolapaxia, fragmentación de cálculos por cualquier método en vejiga y remoción de fragmentos, simple, (pequeños, menos de 2.5 0).",7,,3,104.44,112.21000000000001,123.48,32.724,36.36,40.019999999999996
52318,"Litolapaxia, fragmentación de cálculos por cualquier método en vejiga y remoción de fragmentos; complicado, grandes más de 2.5 cm",9.7,,3,144.724,155.49099999999999,171.108,32.724,36.36,40.019999999999996
